lat,long,RouteName
37.96845,-87.66378,West_Connection_Stops
37.97643,-87.64444,West_Connection_Stops
37.96563,-87.66881,West_Connection_Stops
37.96568,-87.6647,West_Connection_Stops
37.96305,-87.67536,West_Connection_Stops
37.96064,-87.67639,West_Connection_Stops
37.96555,-87.67124,West_Connection_Stops
37.96166,-87.67911,West_Connection_Stops
37.96545,-87.67756,West_Connection_Stops
37.97694,-87.62866,West_Connection_Stops
37.98169,-87.63799,West_Connection_Stops
37.97694,-87.62866,West_Connection_Stops
37.97457,-87.63912,West_Connection_Stops
37.97273,-87.56912,Washington_Stops
37.9701,-87.56701,Washington_Stops
37.96935,-87.56639,Washington_Stops
37.96769,-87.565,Washington_Stops
37.96807,-87.5639,Washington_Stops
37.96605,-87.56268,Washington_Stops
37.96482,-87.56268,Washington_Stops
37.96373,-87.56268,Washington_Stops
37.96287,-87.56131,Washington_Stops
37.96282,-87.55957,Washington_Stops
37.96285,-87.55512,Washington_Stops
37.96277,-87.55256,Washington_Stops
37.96274,-87.54897,Washington_Stops
37.96274,-87.5473,Washington_Stops
37.96271,-87.54568,Washington_Stops
37.96268,-87.5434,Washington_Stops
37.96265,-87.5409,Washington_Stops
37.96265,-87.53866,Washington_Stops
37.96266,-87.5338,Washington_Stops
37.96259,-87.53163,Washington_Stops
37.96265,-87.5298,Washington_Stops
37.96261,-87.52822,Washington_Stops
37.96264,-87.52477,Washington_Stops
37.96261,-87.52174,Washington_Stops
37.96257,-87.52052,Washington_Stops
37.96254,-87.51764,Washington_Stops
37.96247,-87.51499,Washington_Stops
37.96244,-87.51351,Washington_Stops
37.9624,-87.51133,Washington_Stops
37.96238,-87.5093,Washington_Stops
37.96234,-87.50807,Washington_Stops
37.96235,-87.5059,Washington_Stops
37.96361,-87.50425,Washington_Stops
37.96456,-87.5055,Washington_Stops
37.96759,-87.50567,Washington_Stops
37.96745,-87.50431,Washington_Stops
37.96716,-87.50308,Washington_Stops
37.9672,-87.49547,Washington_Stops
37.96501,-87.49542,Washington_Stops
37.96403,-87.49513,Washington_Stops
37.96397,-87.49286,Washington_Stops
37.96462,-87.49114,Washington_Stops
37.96537,-87.49116,Washington_Stops
37.9664,-87.49246,Washington_Stops
37.96251,-87.4928,Washington_Stops
37.96248,-87.49435,Washington_Stops
37.96247,-87.4962,Washington_Stops
37.96245,-87.4984,Washington_Stops
37.96247,-87.49976,Washington_Stops
37.96244,-87.50196,Washington_Stops
37.96422,-87.50352,Washington_Stops
37.96246,-87.50617,Washington_Stops
37.96255,-87.50436,Washington_Stops
37.96248,-87.50782,Washington_Stops
37.96252,-87.5092,Washington_Stops
37.96253,-87.51107,Washington_Stops
37.96257,-87.51341,Washington_Stops
37.96266,-87.5152,Washington_Stops
37.96267,-87.51727,Washington_Stops
37.96278,-87.52022,Washington_Stops
37.96274,-87.52459,Washington_Stops
37.96277,-87.52797,Washington_Stops
37.96279,-87.52954,Washington_Stops
37.96281,-87.53391,Washington_Stops
37.96281,-87.53848,Washington_Stops
37.96291,-87.53961,Washington_Stops
37.96283,-87.54099,Washington_Stops
37.96286,-87.5437,Washington_Stops
37.96289,-87.54537,Washington_Stops
37.9629,-87.54766,Washington_Stops
37.9629,-87.54867,Washington_Stops
37.96295,-87.55249,Washington_Stops
37.96295,-87.5549,Washington_Stops
37.96299,-87.55674,Washington_Stops
37.96303,-87.55904,Washington_Stops
37.96302,-87.56145,Washington_Stops
37.96299,-87.56242,Washington_Stops
37.96465,-87.56253,Washington_Stops
37.96587,-87.56249,Washington_Stops
37.96802,-87.56439,Washington_Stops
37.96847,-87.56538,Washington_Stops
37.97413,-87.56964,Washington_Stops
37.96361,-87.50425,Washington_Stops
37.96289,-87.55699,Washington_Stops
37.97413,-87.56964,Washington_Stops
37.98364,-87.49605,Walnut_Stops
37.99154,-87.52163,Walnut_Stops
37.99142,-87.51439,Walnut_Stops
37.98765,-87.50037,Walnut_Stops
37.98761,-87.49825,Walnut_Stops
37.97369,-87.56152,Walnut_Stops
37.97362,-87.55798,Walnut_Stops
37.97347,-87.55485,Walnut_Stops
37.97353,-87.55039,Walnut_Stops
37.97351,-87.5479,Walnut_Stops
37.97349,-87.54493,Walnut_Stops
37.97348,-87.54161,Walnut_Stops
37.97346,-87.53761,Walnut_Stops
37.97337,-87.5314,Walnut_Stops
37.97777,-87.52927,Walnut_Stops
37.97932,-87.53025,Walnut_Stops
37.97942,-87.5339,Walnut_Stops
37.98113,-87.53392,Walnut_Stops
37.98038,-87.532,Walnut_Stops
37.98025,-87.52956,Walnut_Stops
37.98022,-87.52526,Walnut_Stops
37.98021,-87.52154,Walnut_Stops
37.98094,-87.52006,Walnut_Stops
37.98287,-87.52004,Walnut_Stops
37.98804,-87.52068,Walnut_Stops
37.98816,-87.52916,Walnut_Stops
37.98119,-87.49934,Walnut_Stops
37.97744,-87.50257,Walnut_Stops
37.97706,-87.50599,Walnut_Stops
37.97362,-87.51105,Walnut_Stops
37.97357,-87.52011,Walnut_Stops
37.97357,-87.52235,Walnut_Stops
37.97364,-87.5247,Walnut_Stops
37.97362,-87.52923,Walnut_Stops
37.97362,-87.53118,Walnut_Stops
37.97356,-87.53401,Walnut_Stops
37.97342,-87.53414,Walnut_Stops
37.97359,-87.53728,Walnut_Stops
37.97358,-87.53918,Walnut_Stops
37.9736,-87.54115,Walnut_Stops
37.97368,-87.54757,Walnut_Stops
37.97371,-87.55012,Walnut_Stops
37.97367,-87.55249,Walnut_Stops
37.97369,-87.55429,Walnut_Stops
37.97377,-87.55656,Walnut_Stops
37.97378,-87.55784,Walnut_Stops
37.97387,-87.56114,Walnut_Stops
37.97385,-87.56232,Walnut_Stops
37.97145,-87.56641,Walnut_Stops
37.97413,-87.56964,Walnut_Stops
37.97413,-87.56964,Walnut_Stops
37.96571,-87.67118,USI_Shuttle_Stops
37.96571,-87.66848,USI_Shuttle_Stops
37.96578,-87.66467,USI_Shuttle_Stops
37.96736,-87.66781,USI_Shuttle_Stops
37.96305,-87.67536,USI_Shuttle_Stops
37.96064,-87.67639,USI_Shuttle_Stops
37.96691,-87.67104,USI_Shuttle_Stops
37.96687,-87.6641,USI_Shuttle_Stops
37.96555,-87.67124,USI_Shuttle_Stops
37.96166,-87.67911,USI_Shuttle_Stops
37.96545,-87.67756,USI_Shuttle_Stops
37.97568,-87.56231,Stringtown_Stops
37.97497,-87.56643,Stringtown_Stops
37.99324,-87.56109,Stringtown_Stops
38.02078,-87.57521,Stringtown_Stops
37.97627,-87.56433,Stringtown_Stops
37.97553,-87.56509,Stringtown_Stops
37.97735,-87.56384,Stringtown_Stops
37.9769,-87.56406,Stringtown_Stops
37.97993,-87.56381,Stringtown_Stops
37.98004,-87.56133,Stringtown_Stops
37.98002,-87.559,Stringtown_Stops
37.98034,-87.55661,Stringtown_Stops
37.98181,-87.5566,Stringtown_Stops
37.9829,-87.5566,Stringtown_Stops
37.98461,-87.55659,Stringtown_Stops
37.98574,-87.55659,Stringtown_Stops
37.99025,-87.5566,Stringtown_Stops
37.99135,-87.55656,Stringtown_Stops
37.99279,-87.55656,Stringtown_Stops
37.99474,-87.55584,Stringtown_Stops
37.99655,-87.55497,Stringtown_Stops
37.99835,-87.55414,Stringtown_Stops
38.00022,-87.55576,Stringtown_Stops
38.00016,-87.55718,Stringtown_Stops
38.00036,-87.55192,Stringtown_Stops
38.00035,-87.54958,Stringtown_Stops
38.001,-87.54712,Stringtown_Stops
38.00283,-87.54704,Stringtown_Stops
38.00493,-87.547,Stringtown_Stops
38.00617,-87.5492,Stringtown_Stops
38.00617,-87.55432,Stringtown_Stops
38.0072,-87.55459,Stringtown_Stops
38.01097,-87.55662,Stringtown_Stops
38.01208,-87.54106,Stringtown_Stops
38.02104,-87.54765,Stringtown_Stops
38.02114,-87.55572,Stringtown_Stops
38.02127,-87.56579,Stringtown_Stops
38.02145,-87.57277,Stringtown_Stops
38.01413,-87.57329,Stringtown_Stops
38.01408,-87.57156,Stringtown_Stops
38.01403,-87.56944,Stringtown_Stops
38.01356,-87.56051,Stringtown_Stops
37.99862,-87.55422,Stringtown_Stops
37.99858,-87.55686,Stringtown_Stops
37.99862,-87.5607,Stringtown_Stops
37.99933,-87.56063,Stringtown_Stops
37.99671,-87.55504,Stringtown_Stops
37.99492,-87.55584,Stringtown_Stops
37.99391,-87.5597,Stringtown_Stops
37.98959,-87.56109,Stringtown_Stops
37.98854,-87.56112,Stringtown_Stops
37.98762,-87.56116,Stringtown_Stops
37.98586,-87.56119,Stringtown_Stops
37.98484,-87.56121,Stringtown_Stops
37.98392,-87.56123,Stringtown_Stops
37.98293,-87.56127,Stringtown_Stops
37.98217,-87.56123,Stringtown_Stops
37.98109,-87.56129,Stringtown_Stops
37.98017,-87.56126,Stringtown_Stops
37.97927,-87.56127,Stringtown_Stops
38.02802,-87.54067,Stringtown_Stops
37.97413,-87.56964,Stringtown_Stops
38.00876,-87.55555,Stringtown_Stops
37.97413,-87.56964,Stringtown_Stops
37.98364,-87.49605,Shopper_Shuttle_Stops
37.96462,-87.49114,Shopper_Shuttle_Stops
37.96537,-87.49116,Shopper_Shuttle_Stops
37.96226,-87.49037,Shopper_Shuttle_Stops
37.96226,-87.48826,Shopper_Shuttle_Stops
37.97176,-87.45952,Shopper_Shuttle_Stops
37.97311,-87.45942,Shopper_Shuttle_Stops
37.97545,-87.4595,Shopper_Shuttle_Stops
37.9757,-87.46063,Shopper_Shuttle_Stops
37.98218,-87.47416,Shopper_Shuttle_Stops
37.96244,-87.48912,Shopper_Shuttle_Stops
37.96314,-87.49119,Shopper_Shuttle_Stops
37.96932,-87.47622,Shopper_Shuttle_Stops
37.9693,-87.46754,Shopper_Shuttle_Stops
37.96935,-87.46325,Shopper_Shuttle_Stops
37.98051,-87.44268,Shopper_Shuttle_Stops
37.98055,-87.44992,Shopper_Shuttle_Stops
37.98029,-87.4502,Shopper_Shuttle_Stops
37.97959,-87.47393,Shopper_Shuttle_Stops
37.98154,-87.47556,Shopper_Shuttle_Stops
37.98134,-87.4786,Shopper_Shuttle_Stops
37.98134,-87.48004,Shopper_Shuttle_Stops
37.98136,-87.48359,Shopper_Shuttle_Stops
37.98127,-87.48794,Shopper_Shuttle_Stops
37.98124,-87.48945,Shopper_Shuttle_Stops
37.98757,-87.48313,Shopper_Shuttle_Stops
37.98761,-87.48092,Shopper_Shuttle_Stops
37.98755,-87.47717,Shopper_Shuttle_Stops
37.9856,-87.47515,Shopper_Shuttle_Stops
37.98402,-87.47512,Shopper_Shuttle_Stops
37.97928,-87.47421,Shopper_Shuttle_Stops
37.97475,-87.47433,Shopper_Shuttle_Stops
37.96949,-87.47438,Shopper_Shuttle_Stops
37.9693,-87.48363,Shopper_Shuttle_Stops
37.96808,-87.48695,Shopper_Shuttle_Stops
37.96241,-87.48704,Shopper_Shuttle_Stops
37.96776,-87.48687,Shopper_Shuttle_Stops
37.96303,-87.48689,Shopper_Shuttle_Stops
37.9664,-87.49246,Shopper_Shuttle_Stops
37.9664,-87.49246,Shopper_Shuttle_Stops
37.97497,-87.56643,Stringtown_First_Stops
37.97845,-87.56388,Stringtown_First_Stops
37.97347,-87.57429,Stringtown_First_Stops
38.0308,-87.57426,Stringtown_First_Stops
38.03087,-87.57699,Stringtown_First_Stops
38.02723,-87.57404,Stringtown_First_Stops
38.02526,-87.574,Stringtown_First_Stops
38.02378,-87.57406,Stringtown_First_Stops
38.02078,-87.57521,Stringtown_First_Stops
38.01328,-87.57562,Stringtown_First_Stops
38.01216,-87.57427,Stringtown_First_Stops
38.01016,-87.57434,Stringtown_First_Stops
38.00708,-87.57444,Stringtown_First_Stops
38.00717,-87.579,Stringtown_First_Stops
38.00727,-87.58137,Stringtown_First_Stops
38.00528,-87.58149,Stringtown_First_Stops
38.00432,-87.57864,Stringtown_First_Stops
38.00425,-87.57705,Stringtown_First_Stops
38.00601,-87.57681,Stringtown_First_Stops
38.00693,-87.57678,Stringtown_First_Stops
38.00528,-87.57452,Stringtown_First_Stops
38.00338,-87.5745,Stringtown_First_Stops
37.99386,-87.57479,Stringtown_First_Stops
37.99097,-87.57492,Stringtown_First_Stops
37.98859,-87.57489,Stringtown_First_Stops
37.98703,-87.57498,Stringtown_First_Stops
37.98501,-87.57506,Stringtown_First_Stops
37.98331,-87.57508,Stringtown_First_Stops
37.97873,-87.57519,Stringtown_First_Stops
37.97627,-87.56433,Stringtown_First_Stops
37.97553,-87.56509,Stringtown_First_Stops
37.97735,-87.56384,Stringtown_First_Stops
37.9769,-87.56406,Stringtown_First_Stops
37.97993,-87.56381,Stringtown_First_Stops
37.98004,-87.56133,Stringtown_First_Stops
37.98002,-87.559,Stringtown_First_Stops
37.98034,-87.55661,Stringtown_First_Stops
37.98181,-87.5566,Stringtown_First_Stops
37.9829,-87.5566,Stringtown_First_Stops
37.98461,-87.55659,Stringtown_First_Stops
37.98574,-87.55659,Stringtown_First_Stops
37.98735,-87.55658,Stringtown_First_Stops
37.99025,-87.5566,Stringtown_First_Stops
37.99135,-87.55656,Stringtown_First_Stops
37.99279,-87.55656,Stringtown_First_Stops
37.99474,-87.55584,Stringtown_First_Stops
37.99655,-87.55497,Stringtown_First_Stops
37.99835,-87.55414,Stringtown_First_Stops
38.00022,-87.55576,Stringtown_First_Stops
38.00016,-87.55718,Stringtown_First_Stops
38.00036,-87.55192,Stringtown_First_Stops
38.00035,-87.54958,Stringtown_First_Stops
38.001,-87.54712,Stringtown_First_Stops
38.00283,-87.54704,Stringtown_First_Stops
38.00493,-87.547,Stringtown_First_Stops
38.00617,-87.5492,Stringtown_First_Stops
38.00616,-87.55258,Stringtown_First_Stops
38.00617,-87.55432,Stringtown_First_Stops
38.0072,-87.55459,Stringtown_First_Stops
38.01097,-87.55662,Stringtown_First_Stops
38.02091,-87.56213,Stringtown_First_Stops
38.03399,-87.56254,Stringtown_First_Stops
38.03562,-87.56418,Stringtown_First_Stops
38.03853,-87.57363,Stringtown_First_Stops
38.03532,-87.57365,Stringtown_First_Stops
38.03347,-87.57382,Stringtown_First_Stops
37.97413,-87.56964,Stringtown_First_Stops
38.00325,-87.57771,Stringtown_First_Stops
37.97413,-87.56964,Stringtown_First_Stops
37.96397,-87.49286,Riverside_B_Stops
37.96462,-87.49114,Riverside_B_Stops
37.96537,-87.49116,Riverside_B_Stops
37.9664,-87.49246,Riverside_B_Stops
37.96251,-87.4928,Riverside_B_Stops
37.96314,-87.49119,Riverside_B_Stops
37.96105,-87.49285,Riverside_B_Stops
37.95778,-87.49292,Riverside_B_Stops
37.95463,-87.49291,Riverside_B_Stops
37.95128,-87.49299,Riverside_B_Stops
37.94925,-87.49307,Riverside_B_Stops
37.9451,-87.51131,Riverside_B_Stops
37.94874,-87.53881,Riverside_B_Stops
37.95,-87.54072,Riverside_B_Stops
37.9527,-87.54467,Riverside_B_Stops
37.95359,-87.54795,Riverside_B_Stops
37.9537,-87.55008,Riverside_B_Stops
37.95375,-87.55251,Riverside_B_Stops
37.9541,-87.55534,Riverside_B_Stops
37.95549,-87.5595,Riverside_B_Stops
37.95576,-87.5613,Riverside_B_Stops
37.95725,-87.56255,Riverside_B_Stops
37.95874,-87.56431,Riverside_B_Stops
37.96041,-87.56534,Riverside_B_Stops
37.96199,-87.56629,Riverside_B_Stops
37.96318,-87.56729,Riverside_B_Stops
37.96542,-87.56911,Riverside_B_Stops
37.96853,-87.57156,Riverside_B_Stops
37.97184,-87.57424,Riverside_B_Stops
37.96926,-87.5724,Riverside_B_Stops
37.96689,-87.57046,Riverside_B_Stops
37.96547,-87.56931,Riverside_B_Stops
37.96272,-87.56707,Riverside_B_Stops
37.96112,-87.56593,Riverside_B_Stops
37.95926,-87.56482,Riverside_B_Stops
37.95729,-87.56272,Riverside_B_Stops
37.95579,-87.56269,Riverside_B_Stops
37.95561,-87.56112,Riverside_B_Stops
37.95552,-87.55986,Riverside_B_Stops
37.95439,-87.55722,Riverside_B_Stops
37.95391,-87.55497,Riverside_B_Stops
37.95362,-87.55272,Riverside_B_Stops
37.95355,-87.55035,Riverside_B_Stops
37.95327,-87.54713,Riverside_B_Stops
37.94998,-87.54097,Riverside_B_Stops
37.94872,-87.53909,Riverside_B_Stops
37.94793,-87.53787,Riverside_B_Stops
37.94645,-87.53572,Riverside_B_Stops
37.94567,-87.53451,Riverside_B_Stops
37.94444,-87.53001,Riverside_B_Stops
37.94452,-87.52976,Riverside_B_Stops
37.94437,-87.52528,Riverside_B_Stops
37.9445,-87.52514,Riverside_B_Stops
37.94431,-87.52071,Riverside_B_Stops
37.94444,-87.52047,Riverside_B_Stops
37.9443,-87.51735,Riverside_B_Stops
37.94429,-87.51496,Riverside_B_Stops
37.9435,-87.5116,Riverside_B_Stops
37.94791,-87.51021,Riverside_B_Stops
37.9479,-87.50664,Riverside_B_Stops
37.94787,-87.50439,Riverside_B_Stops
37.94782,-87.50106,Riverside_B_Stops
37.94781,-87.49825,Riverside_B_Stops
37.94773,-87.49508,Riverside_B_Stops
37.94924,-87.49288,Riverside_B_Stops
37.95061,-87.49282,Riverside_B_Stops
37.95356,-87.49277,Riverside_B_Stops
37.95467,-87.49277,Riverside_B_Stops
37.95824,-87.49264,Riverside_B_Stops
37.9479,-87.49496,Riverside_B_Stops
37.94792,-87.49863,Riverside_B_Stops
37.94799,-87.50256,Riverside_B_Stops
37.948,-87.50664,Riverside_B_Stops
37.94805,-87.50983,Riverside_B_Stops
37.94524,-87.51144,Riverside_B_Stops
37.94369,-87.51147,Riverside_B_Stops
37.94435,-87.51475,Riverside_B_Stops
37.9459,-87.53462,Riverside_B_Stops
37.97413,-87.56964,Riverside_B_Stops
37.97413,-87.56964,Riverside_B_Stops
37.95791,-87.56373,Riverside_B_Stops
37.9526,-87.54476,Riverside_B_Stops
37.95846,-87.49293,Riverside_B_Stops
37.96462,-87.49114,Riverside_A_Stops
37.96537,-87.49116,Riverside_A_Stops
37.9664,-87.49246,Riverside_A_Stops
37.96251,-87.4928,Riverside_A_Stops
37.96314,-87.49119,Riverside_A_Stops
37.96105,-87.49285,Riverside_A_Stops
37.95778,-87.49292,Riverside_A_Stops
37.95463,-87.49291,Riverside_A_Stops
37.95128,-87.49299,Riverside_A_Stops
37.94925,-87.49307,Riverside_A_Stops
37.94427,-87.49306,Riverside_A_Stops
37.94274,-87.49307,Riverside_A_Stops
37.94065,-87.49646,Riverside_A_Stops
37.94064,-87.50396,Riverside_A_Stops
37.9407,-87.51119,Riverside_A_Stops
37.94322,-87.51135,Riverside_A_Stops
37.9451,-87.51131,Riverside_A_Stops
37.94808,-87.51265,Riverside_A_Stops
37.9481,-87.51585,Riverside_A_Stops
37.9481,-87.52037,Riverside_A_Stops
37.94819,-87.52652,Riverside_A_Stops
37.94821,-87.53077,Riverside_A_Stops
37.94825,-87.53486,Riverside_A_Stops
37.94874,-87.53881,Riverside_A_Stops
37.95,-87.54072,Riverside_A_Stops
37.9527,-87.54467,Riverside_A_Stops
37.95359,-87.54795,Riverside_A_Stops
37.9537,-87.55008,Riverside_A_Stops
37.95375,-87.55251,Riverside_A_Stops
37.9541,-87.55534,Riverside_A_Stops
37.95549,-87.5595,Riverside_A_Stops
37.95576,-87.5613,Riverside_A_Stops
37.95725,-87.56255,Riverside_A_Stops
37.95874,-87.56431,Riverside_A_Stops
37.96041,-87.56534,Riverside_A_Stops
37.96199,-87.56629,Riverside_A_Stops
37.96318,-87.56729,Riverside_A_Stops
37.96542,-87.56911,Riverside_A_Stops
37.96853,-87.57156,Riverside_A_Stops
37.97184,-87.57424,Riverside_A_Stops
37.96926,-87.5724,Riverside_A_Stops
37.96689,-87.57046,Riverside_A_Stops
37.96547,-87.56931,Riverside_A_Stops
37.96272,-87.56707,Riverside_A_Stops
37.96112,-87.56593,Riverside_A_Stops
37.95926,-87.56482,Riverside_A_Stops
37.95729,-87.56272,Riverside_A_Stops
37.95579,-87.56269,Riverside_A_Stops
37.95561,-87.56112,Riverside_A_Stops
37.95552,-87.55986,Riverside_A_Stops
37.95439,-87.55722,Riverside_A_Stops
37.95391,-87.55497,Riverside_A_Stops
37.95362,-87.55272,Riverside_A_Stops
37.95355,-87.55035,Riverside_A_Stops
37.95327,-87.54713,Riverside_A_Stops
37.94998,-87.54097,Riverside_A_Stops
37.94872,-87.53909,Riverside_A_Stops
